"date1","date","trans"
"01/17/2013",2013-01-17,14928.52
"01/17/2013",2013-01-17,1984.89
"01/18/2013",2013-01-18,420000
"01/18/2013",2013-01-18,-249350
"01/18/2013",2013-01-18,214.85
"01/18/2013",2013-01-18,2647.09
"01/18/2013",2013-01-18,15708.75
"01/18/2013",2013-01-18,136861.67
"01/18/2013",2013-01-18,-23772.01
"01/22/2013",2013-01-22,646000
"01/22/2013",2013-01-22,-4499400
"01/22/2013",2013-01-22,-22327.23
"01/22/2013",2013-01-22,6463.31
"01/22/2013",2013-01-22,7362.1
"01/23/2013",2013-01-23,551000
"01/23/2013",2013-01-23,-19093.84
"01/23/2013",2013-01-23,-662200
"01/23/2013",2013-01-23,3343.79
"01/23/2013",2013-01-23,4656.12
"01/23/2013",2013-01-23,2917.05
"01/24/2013",2013-01-24,753000
"01/24/2013",2013-01-24,-44230
"01/24/2013",2013-01-24,-277450
"01/24/2013",2013-01-24,742.23
"01/24/2013",2013-01-24,2222.08
"01/24/2013",2013-01-24,13101.35
"01/24/2013",2013-01-24,40874.63
"01/24/2013",2013-01-24,8230.42
"01/24/2013",2013-01-24,37
"01/24/2013",2013-01-24,86586.89
"01/25/2013",2013-01-25,513000
"01/25/2013",2013-01-25,-286150
"01/25/2013",2013-01-25,2428.75
"01/25/2013",2013-01-25,13065
"01/25/2013",2013-01-25,195.35
"01/25/2013",2013-01-25,198550.86
"01/25/2013",2013-01-25,-523493.36
"01/25/2013",2013-01-25,-11684.64
"01/25/2013",2013-01-25,-6343.29
"01/25/2013",2013-01-25,-51677.3
"01/25/2013",2013-01-25,-49552.36
"01/25/2013",2013-01-25,-8149.27
"01/25/2013",2013-01-25,-9639.23
"01/25/2013",2013-01-25,-26686.83
"01/28/2013",2013-01-28,660000
"01/28/2013",2013-01-28,-3e+05
"01/28/2013",2013-01-28,17881.88
"01/28/2013",2013-01-28,49.65
"01/29/2013",2013-01-29,1425000
"01/29/2013",2013-01-29,-4593750
"01/29/2013",2013-01-29,66.43
"01/29/2013",2013-01-29,-184373.42
"01/29/2013",2013-01-29,-2819.62
"01/29/2013",2013-01-29,-5297.93
"01/30/2013",2013-01-30,1470000
"01/30/2013",2013-01-30,-448100
"01/30/2013",2013-01-30,5274.04
"01/30/2013",2013-01-30,6448.4
"01/30/2013",2013-01-30,307.26
"01/30/2013",2013-01-30,10453.67
"01/31/2013",2013-01-31,1183000
"01/31/2013",2013-01-31,-318850
"01/31/2013",2013-01-31,1530.56
"01/31/2013",2013-01-31,-536982.93
"01/31/2013",2013-01-31,-167725.53
"01/31/2013",2013-01-31,2901.46
"01/02/2014",2014-01-02,43000
"01/02/2014",2014-01-02,-411450
"01/02/2014",2014-01-02,-25952.23
"01/03/2014",2014-01-03,55000
"01/03/2014",2014-01-03,-449250
"01/06/2014",2014-01-06,82000
"01/06/2014",2014-01-06,-270200
"01/07/2014",2014-01-07,407000
"01/07/2014",2014-01-07,-4596400
"01/08/2014",2014-01-08,224000
"01/08/2014",2014-01-08,-427800
"01/08/2014",2014-01-08,-30960.48
"01/08/2014",2014-01-08,-4969.1
"01/08/2014",2014-01-08,-69624.47
"01/09/2014",2014-01-09,122000
"01/09/2014",2014-01-09,-432800
"01/10/2014",2014-01-10,346000
"01/10/2014",2014-01-10,-323450
"01/10/2014",2014-01-10,-8572.86
"01/13/2014",2014-01-13,260000
"01/13/2014",2014-01-13,-295950
"01/13/2014",2014-01-13,-61400
"01/14/2014",2014-01-14,561000
"01/14/2014",2014-01-14,-4401700
"01/14/2014",2014-01-14,-32961.75
"01/14/2014",2014-01-14,-45828.87
"01/14/2014",2014-01-14,-5680.57
"01/14/2014",2014-01-14,-38655.3
"01/14/2014",2014-01-14,-4851.76
"01/15/2014",2014-01-15,713000
"01/15/2014",2014-01-15,-365400
"01/15/2014",2014-01-15,-44600
"01/16/2014",2014-01-16,344000
"01/16/2014",2014-01-16,-274200
"01/16/2014",2014-01-16,2598.38
"01/16/2014",2014-01-16,27418.6
"01/16/2014",2014-01-16,299332.64
"01/17/2014",2014-01-17,781000
"01/17/2014",2014-01-17,-211100
"01/17/2014",2014-01-17,-128573.63
"01/17/2014",2014-01-17,-865.26
"01/17/2014",2014-01-17,-2536.75
"01/17/2014",2014-01-17,1761.54
"01/17/2014",2014-01-17,22272.52
"01/17/2014",2014-01-17,165241.44
"01/17/2014",2014-01-17,1565.3
"01/17/2014",2014-01-17,1298.61
"01/17/2014",2014-01-17,201433.17
"01/17/2014",2014-01-17,2510.87
"01/21/2014",2014-01-21,332000
"01/21/2014",2014-01-21,-4372050
"01/22/2014",2014-01-22,6e+05
"01/22/2014",2014-01-22,-493850
"01/22/2014",2014-01-22,6992.01
"01/22/2014",2014-01-22,211.78
"01/22/2014",2014-01-22,2497.43
"01/22/2014",2014-01-22,6489.91
"01/22/2014",2014-01-22,2210.15
"01/22/2014",2014-01-22,23969.65
"01/23/2014",2014-01-23,1229000
"01/23/2014",2014-01-23,-225350
"01/23/2014",2014-01-23,131555.4
"01/23/2014",2014-01-23,-29702.48
"01/23/2014",2014-01-23,-456699.66
"01/23/2014",2014-01-23,-66076.09
"01/23/2014",2014-01-23,-2450.45
"01/23/2014",2014-01-23,21170.87
"01/24/2014",2014-01-24,656000
"01/24/2014",2014-01-24,-214400
"01/24/2014",2014-01-24,4470.42
"01/24/2014",2014-01-24,7836.67
"01/27/2014",2014-01-27,720000
"01/27/2014",2014-01-27,-180000
"01/27/2014",2014-01-27,2184.17
"01/27/2014",2014-01-27,3559.97
"01/27/2014",2014-01-27,9723.66
"01/27/2014",2014-01-27,11258.96
"01/27/2014",2014-01-27,17736.46
"01/27/2014",2014-01-27,17641.33
"01/28/2014",2014-01-28,969000
"01/28/2014",2014-01-28,-4351400
"01/28/2014",2014-01-28,1640.6
"01/28/2014",2014-01-28,-21193.29
"01/28/2014",2014-01-28,-4576.95
"01/28/2014",2014-01-28,-12572.63
"01/28/2014",2014-01-28,-63146.45
"01/28/2014",2014-01-28,1126.35
"01/28/2014",2014-01-28,10901.64
"01/29/2014",2014-01-29,-429000
"01/29/2014",2014-01-29,32.1
"01/30/2014",2014-01-30,1029000
"01/30/2014",2014-01-30,2824.85
"01/30/2014",2014-01-30,1623.84
"01/30/2014",2014-01-30,173153.48
"01/31/2014",2014-01-31,-197000
"01/31/2014",2014-01-31,-136414
"01/31/2014",2014-01-31,8798.88
"01/31/2014",2014-01-31,1626.32
"01/31/2014",2014-01-31,-145150.68
"01/31/2014",2014-01-31,-193479.61
"01/31/2014",2014-01-31,-127638.37
"01/31/2014",2014-01-31,1599.72
"01/31/2014",2014-01-31,-7239
"01/02/2015",2015-01-02,60000
"01/02/2015",2015-01-02,-224700
"01/05/2015",2015-01-05,80000
"01/05/2015",2015-01-05,-252800
"01/06/2015",2015-01-06,101000
"01/06/2015",2015-01-06,-3850050
"01/07/2015",2015-01-07,84000
"01/07/2015",2015-01-07,-442250
"01/07/2015",2015-01-07,-2968.52
"01/07/2015",2015-01-07,-74023.93
"01/07/2015",2015-01-07,-68070.58
"01/08/2015",2015-01-08,147000
"01/08/2015",2015-01-08,-364850
"01/09/2015",2015-01-09,117000
"01/09/2015",2015-01-09,-245050
"01/09/2015",2015-01-09,-86005.42
"01/09/2015",2015-01-09,-33597.84
"01/12/2015",2015-01-12,-222200
"01/12/2015",2015-01-12,-28997.09
"01/12/2015",2015-01-12,-1983.47
"01/13/2015",2015-01-13,203000
"01/13/2015",2015-01-13,-3501400
"01/14/2015",2015-01-14,691000
"01/14/2015",2015-01-14,-338900
"01/14/2015",2015-01-14,5.77
"01/15/2015",2015-01-15,-189250
"01/15/2015",2015-01-15,-5178.47
"01/15/2015",2015-01-15,-30122.89
"01/16/2015",2015-01-16,-161900
"01/16/2015",2015-01-16,214.89
"01/16/2015",2015-01-16,120943.91
"01/16/2015",2015-01-16,11923.2
"01/16/2015",2015-01-16,255021.41
"01/20/2015",2015-01-20,315000
"01/20/2015",2015-01-20,-3432350
"01/21/2015",2015-01-21,350000
"01/21/2015",2015-01-21,-126900
"01/21/2015",2015-01-21,-159401
"01/21/2015",2015-01-21,2343.82
"01/21/2015",2015-01-21,87401.25
"01/21/2015",2015-01-21,-5.77
"01/21/2015",2015-01-21,651.12
"01/21/2015",2015-01-21,7939.85
"01/21/2015",2015-01-21,282.62
"01/21/2015",2015-01-21,6230.21
"01/21/2015",2015-01-21,868.56
"01/21/2015",2015-01-21,616.49
"01/21/2015",2015-01-21,-10376
"01/22/2015",2015-01-22,640000
"01/22/2015",2015-01-22,-199650
"01/22/2015",2015-01-22,1420.29
"01/22/2015",2015-01-22,791.02
"01/22/2015",2015-01-22,7663.96
"01/22/2015",2015-01-22,15576.8
"01/23/2015",2015-01-23,55000
"01/23/2015",2015-01-23,-113100
"01/23/2015",2015-01-23,-73773.41
"01/23/2015",2015-01-23,-497.57
"01/23/2015",2015-01-23,2687.39
"01/26/2015",2015-01-26,772000
"01/26/2015",2015-01-26,-165300
"01/26/2015",2015-01-26,31720.92
"01/26/2015",2015-01-26,9764.16
"01/26/2015",2015-01-26,2027.98
"01/26/2015",2015-01-26,8393.04
"01/27/2015",2015-01-27,1018000
"01/27/2015",2015-01-27,-3334500
"01/27/2015",2015-01-27,5462.96
"01/27/2015",2015-01-27,1710.78
"01/27/2015",2015-01-27,-30372.63
"01/27/2015",2015-01-27,-3058.22
"01/27/2015",2015-01-27,-52209.22
"01/27/2015",2015-01-27,-16846.66
"01/27/2015",2015-01-27,-76411.54
"01/27/2015",2015-01-27,-82.45
"01/27/2015",2015-01-27,-551.88
"01/27/2015",2015-01-27,115557.71
"01/27/2015",2015-01-27,3893.95
"01/28/2015",2015-01-28,862000
"01/28/2015",2015-01-28,-301050
"01/28/2015",2015-01-28,10348.14
"01/28/2015",2015-01-28,4060.83
"01/28/2015",2015-01-28,2074.6
"01/28/2015",2015-01-28,4178.93
"01/29/2015",2015-01-29,380000
"01/29/2015",2015-01-29,-183000
"01/29/2015",2015-01-29,-23448.35
"01/29/2015",2015-01-29,-19549.53
"01/29/2015",2015-01-29,-20993.26
"01/30/2015",2015-01-30,1164000
"01/30/2015",2015-01-30,-130300
"01/30/2015",2015-01-30,-58134
"01/30/2015",2015-01-30,-280951.54
"01/30/2015",2015-01-30,1381.93
"01/04/2016",2016-01-04,17000
"01/04/2016",2016-01-04,-183550
"01/05/2016",2016-01-05,57000
"01/05/2016",2016-01-05,-3528550
"01/06/2016",2016-01-06,118000
"01/06/2016",2016-01-06,-333800
"01/07/2016",2016-01-07,129000
"01/07/2016",2016-01-07,-404700
"01/08/2016",2016-01-08,145000
"01/08/2016",2016-01-08,-276600
"01/08/2016",2016-01-08,-2577.95
"01/11/2016",2016-01-11,260000
"01/11/2016",2016-01-11,-177600
"01/12/2016",2016-01-12,566000
"01/12/2016",2016-01-12,-3207250
"01/12/2016",2016-01-12,-29354.73
"01/12/2016",2016-01-12,-4186.2
"01/13/2016",2016-01-13,307000
"01/13/2016",2016-01-13,-288450
"01/14/2016",2016-01-14,240000
"01/14/2016",2016-01-14,-192050
"01/15/2016",2016-01-15,340000
"01/15/2016",2016-01-15,-184650
"01/15/2016",2016-01-15,-7390.57
"01/15/2016",2016-01-15,-34003.12
"01/15/2016",2016-01-15,-2674.29
"01/15/2016",2016-01-15,-12695.33
"01/15/2016",2016-01-15,-30307.56
"01/19/2016",2016-01-19,345000
"01/19/2016",2016-01-19,-3115900
"01/19/2016",2016-01-19,183560.87
"01/19/2016",2016-01-19,16570.61
"01/20/2016",2016-01-20,510000
"01/20/2016",2016-01-20,-343100
"01/20/2016",2016-01-20,5829.97
"01/20/2016",2016-01-20,3923.18
"01/20/2016",2016-01-20,-115833.79
"01/20/2016",2016-01-20,-6549.92
"01/20/2016",2016-01-20,-10316.49
"01/20/2016",2016-01-20,-89399.39
"01/20/2016",2016-01-20,15789.91
"01/20/2016",2016-01-20,1796.94
"01/20/2016",2016-01-20,3650.16
"01/20/2016",2016-01-20,691.07
"01/20/2016",2016-01-20,17022.96
"01/21/2016",2016-01-21,533000
"01/21/2016",2016-01-21,-187750
"01/21/2016",2016-01-21,10015.59
"01/21/2016",2016-01-21,5738.8
"01/21/2016",2016-01-21,3205.57
"01/21/2016",2016-01-21,7850.71
"01/21/2016",2016-01-21,14627.22
"01/21/2016",2016-01-21,8537.55
"01/21/2016",2016-01-21,4566.03
"01/21/2016",2016-01-21,32053.91
"01/22/2016",2016-01-22,262000
"01/22/2016",2016-01-22,-135950
"01/22/2016",2016-01-22,-63394
"01/22/2016",2016-01-22,863.91
"01/22/2016",2016-01-22,178.88
"01/25/2016",2016-01-25,377000
"01/25/2016",2016-01-25,-136000
"01/25/2016",2016-01-25,123549.29
"01/25/2016",2016-01-25,149629.82
"01/25/2016",2016-01-25,-10015.59
"01/26/2016",2016-01-26,778000
"01/26/2016",2016-01-26,-3186100
"01/26/2016",2016-01-26,4147.59
"01/26/2016",2016-01-26,146.72
"01/26/2016",2016-01-26,-117.61
"01/26/2016",2016-01-26,-17058.75
"01/26/2016",2016-01-26,-23359.84
"01/26/2016",2016-01-26,-21240.32
"01/26/2016",2016-01-26,-110025.58
"01/26/2016",2016-01-26,-87745.54
"01/26/2016",2016-01-26,-1747.05
"01/26/2016",2016-01-26,3515.06
"01/27/2016",2016-01-27,873000
"01/27/2016",2016-01-27,-310500
"01/27/2016",2016-01-27,2534.09
"01/27/2016",2016-01-27,6501.43
"01/27/2016",2016-01-27,12941.23
"01/28/2016",2016-01-28,850000
"01/28/2016",2016-01-28,-250500
"01/28/2016",2016-01-28,853.71
"01/28/2016",2016-01-28,905.09
"01/28/2016",2016-01-28,-439500.85
"01/28/2016",2016-01-28,-22375.96
"01/28/2016",2016-01-28,-49726.73
"01/28/2016",2016-01-28,-54329.94
"01/28/2016",2016-01-28,-221805.01
"01/29/2016",2016-01-29,1388000
"01/29/2016",2016-01-29,-147300
"01/29/2016",2016-01-29,-19169
"01/29/2016",2016-01-29,393.11
"01/29/2016",2016-01-29,-6997
"01/03/2017",2017-01-03,45000
"01/03/2017",2017-01-03,-154800
"01/04/2017",2017-01-04,20000
"01/04/2017",2017-01-04,-3313500
"01/05/2017",2017-01-05,231000
"01/05/2017",2017-01-05,-287450
"01/06/2017",2017-01-06,129000
"01/06/2017",2017-01-06,-260600
"01/06/2017",2017-01-06,-1338.62
"01/06/2017",2017-01-06,-21305.25
"01/06/2017",2017-01-06,-70757.74
"01/06/2017",2017-01-06,-5307.45
"01/09/2017",2017-01-09,175000
"01/09/2017",2017-01-09,-211850
"01/10/2017",2017-01-10,245000
"01/10/2017",2017-01-10,-2867500
"01/11/2017",2017-01-11,185000
"01/11/2017",2017-01-11,-293500
"01/11/2017",2017-01-11,-10136.52
"01/11/2017",2017-01-11,-24601.5
"01/11/2017",2017-01-11,-14261.47
"01/11/2017",2017-01-11,-25809.28
"01/12/2017",2017-01-12,203000
"01/12/2017",2017-01-12,-228750
"01/13/2017",2017-01-13,187000
"01/13/2017",2017-01-13,-146300
"01/13/2017",2017-01-13,160222.99
"01/13/2017",2017-01-13,-6888.1
"01/13/2017",2017-01-13,-70838.7
"01/13/2017",2017-01-13,-2921.01
"01/17/2017",2017-01-17,350000
"01/17/2017",2017-01-17,-121750
"01/17/2017",2017-01-17,-170889.66
"01/17/2017",2017-01-17,13877.55
"01/18/2017",2017-01-18,340000
"01/18/2017",2017-01-18,-2975550
"01/18/2017",2017-01-18,5044.49
"01/18/2017",2017-01-18,880.08
"01/18/2017",2017-01-18,1210.33
"01/18/2017",2017-01-18,6056.2
"01/18/2017",2017-01-18,8153.42
"01/18/2017",2017-01-18,7087.58
"01/19/2017",2017-01-19,-169400
"01/19/2017",2017-01-19,3640.05
"01/19/2017",2017-01-19,19482.36
"01/19/2017",2017-01-19,5967.09
"01/20/2017",2017-01-20,325000
"01/20/2017",2017-01-20,-142350
"01/20/2017",2017-01-20,-124.49
"01/20/2017",2017-01-20,-27.16
"01/20/2017",2017-01-20,-2268.19
"01/20/2017",2017-01-20,-66958.08
"01/20/2017",2017-01-20,-127492.32
"01/20/2017",2017-01-20,7818.32
"01/20/2017",2017-01-20,1624.02
"01/20/2017",2017-01-20,1385.38
"01/23/2017",2017-01-23,180000
"01/23/2017",2017-01-23,-144250
"01/23/2017",2017-01-23,3342.91
"01/23/2017",2017-01-23,1326.8
"01/23/2017",2017-01-23,123399.17
"01/24/2017",2017-01-24,352000
"01/24/2017",2017-01-24,-2781450
"01/24/2017",2017-01-24,597.3
"01/24/2017",2017-01-24,49355.33
"01/24/2017",2017-01-24,1352.2
"01/24/2017",2017-01-24,22712.73
"01/25/2017",2017-01-25,1214000
"01/25/2017",2017-01-25,-250250
"01/25/2017",2017-01-25,139012.35
"01/25/2017",2017-01-25,-88952.49
"01/26/2017",2017-01-26,408000
"01/26/2017",2017-01-26,-161800
"01/26/2017",2017-01-26,3740.67
"01/26/2017",2017-01-26,4503.47
"01/27/2017",2017-01-27,635000
"01/27/2017",2017-01-27,-147050
"01/27/2017",2017-01-27,-26219.25
"01/27/2017",2017-01-27,-6217.26
"01/27/2017",2017-01-27,-46869.06
"01/27/2017",2017-01-27,5290.75
"01/30/2017",2017-01-30,-152100
"01/30/2017",2017-01-30,3539.55
"01/30/2017",2017-01-30,13987.16
"01/30/2017",2017-01-30,-521085.49
"01/30/2017",2017-01-30,-680.82
"01/30/2017",2017-01-30,-30054.11
"01/31/2017",2017-01-31,-2685350
"01/31/2017",2017-01-31,-53426
"01/31/2017",2017-01-31,3592.48
"01/31/2017",2017-01-31,-4488
"02/01/2005",2005-02-01,848000
"02/01/2005",2005-02-01,2691.96
"02/01/2005",2005-02-01,2064.92
"02/01/2005",2005-02-01,60603.03
"02/01/2005",2005-02-01,-3139000
"02/02/2005",2005-02-02,1751000
"02/02/2005",2005-02-02,-704000
"02/02/2005",2005-02-02,1045.78
"02/02/2005",2005-02-02,-1130.5
"02/02/2005",2005-02-02,-2713.99
"02/02/2005",2005-02-02,-15338.51
"02/02/2005",2005-02-02,-1413.67
"02/02/2005",2005-02-02,-4637.55
"02/02/2005",2005-02-02,-43572.44
"02/02/2005",2005-02-02,-63833.45
"02/02/2005",2005-02-02,-435.47
"02/02/2005",2005-02-02,-1647.36
"02/02/2005",2005-02-02,1547.69
"02/03/2005",2005-02-03,3169000
"02/03/2005",2005-02-03,-314000
"02/03/2005",2005-02-03,529.14
"02/03/2005",2005-02-03,-11040.45
"02/03/2005",2005-02-03,-358613.97
"02/03/2005",2005-02-03,-49685.29
"02/03/2005",2005-02-03,-4460.22
"02/03/2005",2005-02-03,-32523.96
"02/03/2005",2005-02-03,-27809.29
"02/03/2005",2005-02-03,-19060.9
"02/03/2005",2005-02-03,-6867.19
"02/03/2005",2005-02-03,-645.32
"02/03/2005",2005-02-03,-231197.81
"02/04/2005",2005-02-04,2592000
"02/04/2005",2005-02-04,-179000
"02/04/2005",2005-02-04,16722.05
"02/07/2005",2005-02-07,3800000
"02/07/2005",2005-02-07,-116000
"02/07/2005",2005-02-07,14004.28
"02/07/2005",2005-02-07,-80941.99
"02/07/2005",2005-02-07,-198202.16
"02/07/2005",2005-02-07,-198440.8
"02/07/2005",2005-02-07,-367325.18
"02/07/2005",2005-02-07,-16343.22
"02/07/2005",2005-02-07,-99463.73
"02/07/2005",2005-02-07,-10603.09
"02/08/2005",2005-02-08,3600000
"02/08/2005",2005-02-08,-3041000
"02/08/2005",2005-02-08,-226035.57
"02/08/2005",2005-02-08,4516.98
"02/08/2005",2005-02-08,11146.26
"02/09/2005",2005-02-09,2200000
"02/09/2005",2005-02-09,4614.7
"02/09/2005",2005-02-09,-744000
"02/10/2005",2005-02-10,1e+06
"02/10/2005",2005-02-10,1809.29
"02/10/2005",2005-02-10,5997.53
"02/10/2005",2005-02-10,-1161.46
"02/10/2005",2005-02-10,48987.97
"02/10/2005",2005-02-10,-326000
"02/11/2005",2005-02-11,650000
"02/11/2005",2005-02-11,220.56
"02/14/2005",2005-02-14,360000
"02/14/2005",2005-02-14,-104000
"02/15/2005",2005-02-15,155000
"02/15/2005",2005-02-15,-3004000
"02/15/2005",2005-02-15,-1029.3
"02/16/2005",2005-02-16,254000
"02/16/2005",2005-02-16,-740000
"02/17/2005",2005-02-17,192000
"02/17/2005",2005-02-17,32102.08
"02/17/2005",2005-02-17,-111896.31
"02/17/2005",2005-02-17,-66441.91
"02/17/2005",2005-02-17,-685703.62
"02/17/2005",2005-02-17,-246471.03
"02/17/2005",2005-02-17,-318000
"02/18/2005",2005-02-18,111000
"02/18/2005",2005-02-18,-153500
"02/18/2005",2005-02-18,125205.06
"02/22/2005",2005-02-22,381000
"02/22/2005",2005-02-22,1390.16
"02/22/2005",2005-02-22,-2160000
"02/23/2005",2005-02-23,180000
"02/23/2005",2005-02-23,-1284000
"02/24/2005",2005-02-24,62000
"02/24/2005",2005-02-24,-401000
"02/25/2005",2005-02-25,97000
"02/28/2005",2005-02-28,-21315
"02/28/2005",2005-02-28,115000
"02/28/2005",2005-02-28,-116000
"02/01/2006",2006-02-01,744000
"02/01/2006",2006-02-01,-51498.49
"02/01/2006",2006-02-01,-1314.04
"02/01/2006",2006-02-01,-508000
"02/02/2006",2006-02-02,1910000
"02/02/2006",2006-02-02,19446.51
"02/02/2006",2006-02-02,-311000
"02/03/2006",2006-02-03,2590000
"02/03/2006",2006-02-03,1757.59
"02/03/2006",2006-02-03,5491.91
"02/03/2006",2006-02-03,-156000
"02/06/2006",2006-02-06,2195000
"02/06/2006",2006-02-06,223.14
"02/06/2006",2006-02-06,-951500
"02/07/2006",2006-02-07,4851000
"02/07/2006",2006-02-07,-17113.08
"02/07/2006",2006-02-07,-24406.03
"02/07/2006",2006-02-07,-1916000
"02/08/2006",2006-02-08,4854000
"02/08/2006",2006-02-08,-444000
"02/09/2006",2006-02-09,1977000
"02/09/2006",2006-02-09,435.5
"02/09/2006",2006-02-09,2585.53
"02/09/2006",2006-02-09,-7326.19
"02/09/2006",2006-02-09,-352000
"02/10/2006",2006-02-10,1215000
"02/10/2006",2006-02-10,130575.01
"02/10/2006",2006-02-10,16637.17
"02/10/2006",2006-02-10,1152.91
"02/13/2006",2006-02-13,1090000
"02/13/2006",2006-02-13,-832000
"02/13/2006",2006-02-13,-663000
"02/14/2006",2006-02-14,694000
"02/14/2006",2006-02-14,998.48
"02/14/2006",2006-02-14,-1172000
"02/15/2006",2006-02-15,441000
"02/15/2006",2006-02-15,-2906.32
"02/15/2006",2006-02-15,-451400
"02/16/2006",2006-02-16,367000
"02/16/2006",2006-02-16,3480.76
"02/16/2006",2006-02-16,-318000
"02/17/2006",2006-02-17,905000
"02/17/2006",2006-02-17,-131595.5
"02/17/2006",2006-02-17,-20665.01
"02/17/2006",2006-02-17,-153000
"02/21/2006",2006-02-21,920000
"02/21/2006",2006-02-21,-2551000
"02/22/2006",2006-02-22,648000
"02/22/2006",2006-02-22,66416.75
"02/22/2006",2006-02-22,-778000
"02/23/2006",2006-02-23,570000
"02/23/2006",2006-02-23,-286000
"02/23/2006",2006-02-23,-28041.64
"02/24/2006",2006-02-24,494000
"02/24/2006",2006-02-24,-167000
"02/27/2006",2006-02-27,331000
"02/27/2006",2006-02-27,-1342000
"02/28/2006",2006-02-28,145000
"02/28/2006",2006-02-28,-1156000
"02/01/2007",2007-02-01,1015000
"02/01/2007",2007-02-01,-293000
"02/01/2007",2007-02-01,-7272.22
"02/01/2007",2007-02-01,-19.79
"02/01/2007",2007-02-01,-138722.01
"02/01/2007",2007-02-01,-20397.22
"02/01/2007",2007-02-01,10235.01
"02/02/2007",2007-02-02,1175000
"02/02/2007",2007-02-02,-234000
"02/05/2007",2007-02-05,1655000
"02/05/2007",2007-02-05,-20406.61
"02/05/2007",2007-02-05,-92646.87
"02/05/2007",2007-02-05,-2624000
"02/06/2007",2007-02-06,1678000
"02/06/2007",2007-02-06,865.15
"02/06/2007",2007-02-06,-1027000
"02/07/2007",2007-02-07,2323000
"02/07/2007",2007-02-07,-1914198.11
"02/07/2007",2007-02-07,-328000
"02/08/2007",2007-02-08,3822000
"02/08/2007",2007-02-08,1361.54
"02/08/2007",2007-02-08,-263000
"02/09/2007",2007-02-09,2675000
"02/12/2007",2007-02-12,1300000
"02/12/2007",2007-02-12,-2321500
"02/13/2007",2007-02-13,745000
"02/13/2007",2007-02-13,-968300
"02/14/2007",2007-02-14,452000
"02/14/2007",2007-02-14,-297000
"02/14/2007",2007-02-14,16545.39
"02/14/2007",2007-02-14,16545.39
"02/14/2007",2007-02-14,912.81
"02/15/2007",2007-02-15,41000
"02/15/2007",2007-02-15,-43411.23
"02/15/2007",2007-02-15,-7357.92
"02/15/2007",2007-02-15,-5863.92
"02/15/2007",2007-02-15,3246.96
"02/15/2007",2007-02-15,-270500
"02/16/2007",2007-02-16,550000
"02/16/2007",2007-02-16,-194000
"02/20/2007",2007-02-20,83000
"02/20/2007",2007-02-20,-64008.67
"02/20/2007",2007-02-20,-207608.33
"02/20/2007",2007-02-20,-12646.37
"02/20/2007",2007-02-20,-16545.39
"02/20/2007",2007-02-20,-3394000
"02/21/2007",2007-02-21,234000
"02/21/2007",2007-02-21,-396000
"02/22/2007",2007-02-22,227000
"02/22/2007",2007-02-22,-206500
"02/23/2007",2007-02-23,149000
"02/23/2007",2007-02-23,-198800
"02/26/2007",2007-02-26,-16271
"02/26/2007",2007-02-26,29000
"02/26/2007",2007-02-26,-2577800
"02/27/2007",2007-02-27,85000
"02/27/2007",2007-02-27,-836000
"02/28/2007",2007-02-28,165000
"02/28/2007",2007-02-28,1404.79
"02/28/2007",2007-02-28,-314800
"02/01/2008",2008-02-01,972000
"02/01/2008",2008-02-01,7197.87
"02/01/2008",2008-02-01,-252000
"02/04/2008",2008-02-04,1200000
"02/04/2008",2008-02-04,-240100
"02/04/2008",2008-02-04,-13042.94
"02/04/2008",2008-02-04,-87349.95
"02/04/2008",2008-02-04,-59395.76
"02/04/2008",2008-02-04,-38305.15
"02/04/2008",2008-02-04,-24293.09
"02/04/2008",2008-02-04,-53576.73
"02/04/2008",2008-02-04,-10136.35
"02/04/2008",2008-02-04,-59585.86
"02/04/2008",2008-02-04,-9172.42
"02/04/2008",2008-02-04,-24794.28
"02/04/2008",2008-02-04,-33195.08
"02/04/2008",2008-02-04,-4633.5
"02/04/2008",2008-02-04,-136140.21
"02/04/2008",2008-02-04,-144404.23
"02/04/2008",2008-02-04,-4671.51
"02/04/2008",2008-02-04,0
"02/04/2008",2008-02-04,50.88
"02/04/2008",2008-02-04,11084.02
"02/05/2008",2008-02-05,1330000
"02/05/2008",2008-02-05,-3616000
"02/05/2008",2008-02-05,2301.21
"02/05/2008",2008-02-05,833.11
"02/05/2008",2008-02-05,93842.8
